,wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Nerve - Tibial_GTExTPM,Heart - Atrial Appendage_GTExTPM,Heart - Left Ventricle_GTExTPM,Kidney - Cortex_GTExTPM,Kidney - Medulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Minor Salivary Gland_GTExTPM,Muscle - Skeletal_GTExTPM,Ovary_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,Esophagus - Muscularis_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Whole Blood_GTExTPM,Pancreas_GTExTPM,Esophagus - Mucosa_GTExTPM,Vagina_GTExTPM,Colon - Transverse_GTExTPM,Adipose - Subcutaneous_GTExTPM,Adrenal Gland_GTExTPM,Artery - Aorta_GTExTPM,Artery - Coronary_GTExTPM,Artery - Tibial_GTExTPM,Bladder_GTExTPM,Brain - Amygdala_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,Brain - Cortex_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,Cervix - Endocervix_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Colon - Sigmoid_GTExTPM,Brain - Substantia nigra_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,Brain - Hypothalamus_GTExTPM,Breast - Mammary Tissue_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI,BPlabel_encoded
10,210.0,0.0,0.0,171.18661,-0.3834,49.29850300000002,60.77760199999999,48.88717700000001,57.14847400000002,26.640154000000024,35.55107799999999,19.56076224,60.40170999999999,39.31747900000003,51.85008990000002,44.031624999999984,50.96806599999999,39.16200300000003,51.46549200000001,46.106399000000046,44.225464000000045,58.20477799999998,36.062587999999984,44.91423389999999,55.335129000000016,55.20284299999999,23.66445247,14.0989484,48.21824900000001,58.06063400000002,46.39987099999998,50.10766520000002,56.64272800000001,101.41924999999992,89.61716599999995,71.90098300000005,57.00015599999998,17.071895599999994,17.484242999999996,21.241354999999988,37.0312701,21.83751300000001,54.81147000000001,61.72008500000002,52.48122101999999,58.60587930000002,49.64244599999998,16.7544794,20.996630999999986,20.43222800000002,47.60312600000002,18.165806999999994,0.01914854216,0.010284807640000001,0.0,0.34511771902000016,0.07182924278332926,4.448756831599997,3
11,261.0,0.0,0.0,4573.515329999999,-0.4349,57.751153000000016,64.86901899999997,50.21449200000003,61.81071399999999,30.734118,38.835820999999974,20.89881764,66.83047299999998,42.697287,67.42913180000002,49.33444069999995,59.78822199999997,44.80916600000002,59.63776899999999,46.76491900000007,45.14996700000004,50.64739199999998,38.75167699999998,59.75791689999999,56.37868,69.31049399999999,25.54557569,17.25950990000001,50.16157200000001,65.40423999999999,47.39400400000002,51.16357100000002,106.803921,102.52874299999996,89.27643199999996,75.46057400000002,63.01320499999997,18.012629999999987,19.376338000000008,21.756098000000005,46.85106920000001,22.553097,58.671583,69.83840099999999,57.61152526800003,70.69644350000002,56.775374,17.3515674,22.954323000000002,22.201624000000013,50.63561199999998,19.037081,0.04663002385,0.03851965018,0.0,0.5601742254700002,0.2809395486594151,6.452101951499998,3
12,21.0,0.0,0.0,31.188159999999996,-0.22899999999999998,52.48472500000002,61.01179599999998,41.103840000000034,40.734274999999975,32.586901000000005,39.516369999999974,23.469463299999994,63.38049699999997,39.84141800000001,44.90485620000001,46.91013269999996,51.66144199999998,41.386384000000014,52.98750799999999,46.69661600000004,46.17158000000005,58.037123999999984,37.06723499999999,59.136828599999994,54.174579,57.84042900000002,19.98599659899999,18.026727099999995,48.472627,58.68827900000001,47.170177,49.620780200000006,45.837276,107.84174699999996,93.518527,81.81733600000005,58.959619,17.707452599999993,18.772894000000004,21.967546,41.205268200000006,22.962760999999997,53.30980600000001,61.87980699999999,60.79748446800003,74.969101835,53.655221999999995,17.389468000000004,22.356501999999995,21.42254500000001,47.448551000000016,19.290191,0.028722813239999995,0.00994663896,0.0,0.146139458,0.050466464,3.1522054808,3
13,846.0,0.0,0.0,3024.54248,0.4032,56.48261900000002,66.993107,52.36181600000002,60.36535000000002,36.001136000000024,41.69186899999999,26.218331869999986,69.93370300000001,42.108168,72.9205677,48.01706769999996,60.99355899999998,40.57210500000002,58.29795300000001,46.43175300000005,45.303282000000046,49.61263799999996,39.791410999999975,52.21214219999998,55.816691000000006,64.91011,22.77709275999999,17.420630199999998,51.11999200000001,66.27501699999999,48.13164199999999,52.43395120000002,108.64459499999997,106.64034799999996,88.95306799999996,73.81141300000002,61.921220999999974,18.089199999999988,20.018534000000013,22.26434500000001,46.18157220000002,22.302181000000008,65.14989299999999,63.439719,57.21430897800002,74.59492850000001,56.875414000000006,17.831928000000005,24.559940000000008,24.158624,51.02535999999999,19.34254,0.15625491601,0.01617127199,0.0,0.541585525,0.24248220557141395,5.9962274287999975,3
14,30.0,0.0,0.0,2440.91385,0.2594,56.63628700000001,65.29232499999999,48.86708300000002,52.84030700000001,32.55099500000001,41.611669999999975,23.38898126999999,67.92013099999998,42.833551000000014,49.35625950000002,47.43082269999997,58.42852799999999,42.35928000000003,57.750328,46.18204300000005,45.01824300000005,50.56538499999997,37.709205999999966,60.82353339999999,56.97407200000001,65.00483200000002,23.553990259999992,17.758940599999995,50.296806,65.87611100000002,47.198372,52.3388222,111.68822699999996,106.18802799999996,87.74173299999997,75.42774800000002,62.47585899999999,17.192006599999992,17.438776,21.391755,44.40821129999999,21.463113000000018,57.580784,64.97849100000002,58.54723726800002,74.33409520000002,58.46192600000001,17.691271,25.39365600000001,21.253424000000013,49.39497399999999,17.764967999999996,0.04663002385,0.00826392613,0.0,0.2322761519800001,0.05664734674138003,4.623587150899999,3
15,66.0,0.0,0.0,1631.4976900000001,0.1789,54.73386700000002,62.999889,47.56089700000001,52.62485100000002,30.014620000000008,36.90617,18.934361669999994,63.08573099999998,41.74375100000001,43.85102850000001,45.70672769999997,56.00163499999998,41.491271000000026,55.145347,46.38882200000005,43.02232400000005,52.30316199999997,33.657378999999985,48.43437660000001,55.559051000000004,61.471468000000016,19.44232357,15.149710300000004,49.20058900000002,63.41322000000002,46.58641999999999,51.6945852,43.983239000000005,102.95926399999996,91.47252499999996,74.54253700000005,61.12354899999998,16.94273159999999,17.480204999999998,19.670645999999994,37.933820700000005,21.368286000000012,55.65579600000002,62.23102000000001,54.76029348999999,65.03069649999999,55.037375,17.037224000000002,22.88780800000001,20.00619400000002,47.867459000000004,17.776256999999994,0.0,0.0,0.0,0.2736570554300001,0.045500946982349216,4.243758887199999,3
16,105.0,0.0,0.0,86.29137,0.3539,49.373016000000035,60.128316000000005,49.41484200000002,55.40970200000002,29.81708450000001,36.195607,21.567936670000005,58.515201999999974,40.06199700000001,49.186938100000006,44.45425199999997,52.27887,38.99992700000002,50.749542,46.22282400000004,43.07638100000005,54.40100399999995,34.353785999999985,44.842390400000006,54.58293000000001,56.00218,19.398679769999983,14.6620445,47.77902400000001,57.09802600000002,46.652318,49.6811682,43.82535999999998,104.86352399999998,88.66302699999994,72.39754100000002,56.17028299999999,17.418993599999997,17.978205000000006,21.012045,35.7037269,21.816954,51.81537600000001,59.92224700000001,53.21306278000001,62.7243259,51.07748499999999,17.109884000000008,23.041646000000004,20.71675600000001,47.12446800000002,18.037309999999994,0.00957427108,0.0,0.0,0.2838042499500001,0.059689147322769226,3.8381914663999988,3
17,176.0,0.0,0.0,10.46141,-0.4437,52.01259800000002,56.994472,26.745544700000014,18.70573470000001,29.677969000000004,35.504090000000005,20.569038569999996,55.44198999999998,37.112614,42.371125400000025,44.967905899999955,50.565397,42.617030500000034,51.173466999999995,44.07889200000004,44.00455300000005,55.92841499999997,33.191813,55.18707959999999,54.513815,54.22330600000001,22.992702458000004,15.627571900000005,48.064961,56.78078600000003,44.71504500000001,50.47900500000002,41.243231,100.36093899999992,83.93193499999995,68.61273000000003,53.05300599999999,17.761079999999996,18.927979999999998,21.91013800000001,45.664804,23.223317999999992,52.45756300000002,59.62381800000001,66.76692562000002,70.7061243,50.14648599999998,16.765568400000006,20.624773999999988,21.60809200000001,48.03792000000001,20.350686,0.00957427108,0.020791805049999997,0.0,0.5333002928700002,0.3710787737064817,3.8979072141,3
18,135.0,0.0,0.0,0.31035999999999997,1.0733,52.497157000000016,61.66306199999999,51.738727000000004,60.80925500000002,30.944525000000013,41.286907000000014,39.02321757000002,58.15280499999998,40.49890999999999,83.28916210000003,46.70949069999996,55.90991600000002,41.027530500000026,53.138834,45.52492400000005,43.090327000000045,52.55118299999995,34.96467599999999,56.811838400000006,52.98737599999998,57.96874100000001,22.546312628999985,16.38592479999999,49.957295,58.790571000000035,46.02142200000001,51.819735,43.23161279999999,101.09172799999996,85.45761199999993,72.95370400000003,56.247016,18.231551999999986,19.78261600000001,21.71192700000001,48.790050000000036,25.71028099999999,55.896154,59.13111900000002,68.60357386000004,86.86685559999997,50.134761,17.14803300000001,21.625648,24.253326999999995,48.481138,20.981261,0.0,0.11059246683000007,0.0,0.6445278247599999,0.4785074602531017,6.829846191699997,3
19,115.0,0.0,0.0,7.54913,-0.4311,50.90764200000002,57.16941999999999,26.72710570000002,18.848447700000012,27.49839500000001,35.656279999999995,20.827571679999988,53.38433399999999,37.10037000000001,42.248386600000025,45.07340799999997,49.73120300000001,42.670054000000036,50.445107,43.910553000000036,43.81862700000005,56.02564999999997,31.995928,56.21552,54.585838,53.59825200000001,24.200315029000002,15.6519179,46.51216700000001,55.59927700000002,44.92230300000002,49.545313000000036,39.6290825,98.61224299999992,83.31949399999998,68.35249400000004,52.877129999999994,17.794507999999993,19.119101999999998,21.66297400000001,45.96839099999999,23.24717399999999,49.45232100000001,59.401318,65.96617762000002,68.98151899999999,50.41271899999998,16.767287400000004,20.21646499999999,21.57447600000002,47.92161600000002,20.235078,0.00957427108,0.02930736249,0.0,0.5669502888100001,0.3718708653959017,4.0493697306000005,3
